@relation 'MultiLabelData-weka.filters.unsupervised.attribute.Remove-V-R61,88,84,96,79,23,97,62,87,57,60,24,104-117'

@attribute Att61 numeric
@attribute Att88 numeric
@attribute Att84 numeric
@attribute Att96 numeric
@attribute Att79 numeric
@attribute Att23 numeric
@attribute Att97 numeric
@attribute Att62 numeric
@attribute Att87 numeric
@attribute Att57 numeric
@attribute Att60 numeric
@attribute Att24 numeric
@attribute Class1 {0,1}
@attribute Class2 {0,1}
@attribute Class3 {0,1}
@attribute Class4 {0,1}
@attribute Class5 {0,1}
@attribute Class6 {0,1}
@attribute Class7 {0,1}
@attribute Class8 {0,1}
@attribute Class9 {0,1}
@attribute Class10 {0,1}
@attribute Class11 {0,1}
@attribute Class12 {0,1}
@attribute Class13 {0,1}
@attribute Class14 {0,1}

@data
0.112036,-0.063695,-0.050091,-0.204932,0.062616,-0.100266,0.155598,0.103169,-0.156375,-0.000054,-0.051896,0.040494,0,1,1,0,0,0,1,1,0,0,0,1,1,0
-0.106136,-0.054921,-0.013553,0.030199,-0.126839,0.182988,-0.013564,-0.002488,0.12478,-0.184708,-0.151623,0.178812,0,0,0,0,1,1,0,0,0,0,0,1,1,0
-0.017294,-0.048951,0.047273,-0.036494,0.097881,0.112295,-0.04017,0.06129,0.006616,-0.086738,-0.183966,0.001123,0,0,1,1,0,0,0,0,0,0,0,1,1,0
0.008939,0.125447,0.143711,0.113317,0.029255,0.05886,-0.158382,-0.022631,0.069989,-0.148026,-0.017691,0.015425,0,0,0,1,1,0,0,0,0,0,0,1,1,0
-0.03092,-0.040155,-0.061761,-0.028425,-0.039423,0.107653,-0.03166,0.00718,-0.023847,-0.175789,-0.087891,0.090411,0,0,1,1,0,0,0,0,0,0,0,1,1,0
0.112015,-0.070915,-0.030914,-0.029956,-0.039088,-0.211043,0.052684,0.126353,-0.121023,0.117096,0.071244,-0.103468,0,0,1,1,1,1,0,0,0,0,0,1,1,0
0.028591,0.120663,0.052195,0.008753,0.037794,-0.076616,-0.161341,-0.156986,0.049606,-0.077612,-0.095192,0.010244,0,0,0,1,1,0,0,0,0,0,0,1,1,0
0.040897,0.267323,0.240555,0.185401,0.124997,-0.096666,-0.059271,0.008788,-0.028186,0.035684,0.167854,-0.155988,1,1,0,0,0,1,1,1,0,0,0,1,1,0
0.04107,-0.041936,-0.006708,0.032404,-0.019033,0.111523,-0.036641,0.051675,0.048916,-0.114199,-0.001075,0.094631,1,1,0,0,0,0,0,0,1,1,1,1,1,0
0.051796,-0.029393,-0.051999,0.027616,-0.046422,0.114694,-0.017588,0.040076,-0.004004,-0.044384,-0.010606,-0.037963,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0.343481,-0.059403,-0.059629,-0.071539,0.023276,-0.038584,-0.075408,0.074565,-0.073944,0.032036,-0.031258,-0.001509,0,0,0,0,0,0,1,1,0,0,0,1,1,0
-0.013679,-0.027839,-0.046338,-0.011187,0.118664,0.027237,-0.014107,-0.160713,-0.005244,-0.027432,-0.034891,-0.098097,0,0,1,1,1,1,0,0,0,0,0,0,0,0
-0.145708,0.226846,-0.085985,-0.051772,-0.035196,0.093925,-0.014802,-0.117381,-0.050544,-0.060869,-0.095418,0.111853,1,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.00146,-0.056072,-0.078313,-0.047328,-0.003567,-0.051326,-0.050736,-0.004178,-0.046152,0.096676,-0.016309,-0.045574,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.062576,-0.069937,-0.009198,-0.072156,-0.003897,-0.038286,-0.076343,0.047688,-0.073652,0.112048,-0.007884,0.026364,0,0,1,1,0,0,0,0,0,0,0,0,0,0
-0.022221,-0.044408,0.377242,-0.028967,-0.172786,-0.03424,0.248708,0.085007,-0.006174,-0.059052,-0.047146,-0.008265,1,1,0,0,0,1,1,1,0,0,0,0,0,0
-0.192032,-0.070536,-0.096646,-0.06071,-0.052112,0.209646,0.139827,-0.251785,-0.060034,0.066417,-0.272391,0.126583,0,0,1,1,0,0,0,0,0,0,0,1,1,0
-0.016526,-0.036528,-0.056477,-0.025574,-0.108472,-0.047553,0.012305,0.050234,-0.021216,-0.12042,-0.076501,0.067878,0,0,1,1,0,0,0,0,0,0,0,1,1,0
-0.069779,-0.112809,0.000417,0.008354,0.025809,0.051662,-0.029487,-0.133304,0.196988,-0.0818,-0.035965,0.046385,0,0,0,1,1,0,0,0,0,0,0,1,1,0
-0.018394,0.076618,0.014557,0.053591,-0.033825,0.155152,-0.102123,0.032663,0.084916,0.007025,0.024477,0.129146,0,1,1,0,0,0,0,0,0,1,1,0,0,0
0.08491,0.007166,0.083354,0.023056,0.139733,-0.086344,-0.105845,0.065128,0.078264,-0.036733,0.078196,-0.106753,0,0,0,0,0,0,0,0,0,1,1,1,1,0
-0.048942,-0.066316,0.165322,-0.105441,-0.026577,-0.053819,-0.005123,-0.100416,-0.038487,0.089819,-0.016454,-0.002286,0,0,0,0,0,0,0,0,0,0,0,1,1,0
-0.026385,0.013686,-0.008801,0.514245,0.003245,0.01251,0.08393,-0.038189,0.031696,0.102127,-0.057478,0.025889,1,1,1,1,0,0,0,0,0,0,0,0,0,0
-0.111119,0.253588,0.259612,-0.047412,0.022162,0.069666,-0.051279,0.162008,-0.043809,0.051312,-0.064237,0.036824,1,1,0,0,0,0,0,0,0,1,1,1,1,0
0.063183,0.144754,0.147973,0.134175,0.031978,-0.092114,-0.071566,0.007612,0.166963,0.053098,0.079351,-0.154737,1,0,0,0,0,0,0,0,0,0,0,1,1,0
0.005157,-0.066746,-0.095854,-0.089237,-0.014615,0.039808,0.015687,0.054308,0.122998,0.023755,-0.027042,0.105036,0,1,1,0,0,0,0,0,0,0,0,1,1,0
0.065242,0.242823,-0.116645,-0.083958,0.032487,-0.026763,-0.08494,-0.010432,-0.08773,-0.144532,0.033025,-0.064011,0,0,0,1,1,0,0,0,0,0,0,1,1,0
0.030483,0.1996,0.098217,-0.078827,0.08148,0.02682,-0.015259,0.024499,0.062807,-0.066263,0.031795,0.103858,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0.150447,-0.030327,-0.027026,-0.01662,0.053979,-0.146792,-0.019767,0.08891,0.025196,0.040882,0.233944,-0.206365,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0.006801,0.031925,-0.046508,-0.013378,-0.053262,0.015978,-0.034613,0.103074,0.020799,-0.015191,0.026207,0.018724,0,1,1,0,0,0,0,0,0,0,0,1,1,0
0.080329,-0.083386,0.106237,-0.077755,0.074357,-0.041331,-0.081752,0.076296,-0.081044,-0.087331,0.098784,-0.002544,1,1,0,0,0,0,0,0,0,0,0,1,1,0
-0.13463,-0.054905,0.113472,0.157793,-0.155676,0.063603,-0.045365,0.145715,0.136958,0.049191,-0.05645,0.152109,0,1,1,0,0,0,0,0,0,1,1,1,1,0
-0.012933,-0.052925,0.144021,0.060563,-0.032638,-0.011836,-0.064453,0.145922,0.114249,-0.06157,0.07306,0.162482,0,0,0,0,0,1,1,1,0,1,1,1,1,0
-0.058118,0.012003,-0.050913,0.072112,0.061819,0.018668,-0.089194,-0.054671,0.106773,-0.008235,-0.035285,0.054226,0,0,0,0,0,0,1,1,0,0,0,1,1,0
0.030763,-0.040236,-0.074893,-0.021598,-0.061415,-0.035707,0.04142,-0.041243,-0.018522,0.07083,0.069966,-0.075363,0,0,0,0,0,0,1,1,0,0,0,1,1,0
0.111975,-0.097161,0.021286,-0.071475,-0.037792,-0.069653,-0.042809,0.106481,-0.104596,0.033374,0.052816,-0.058733,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0.020825,-0.038054,-0.056426,-0.000498,-0.183436,0.110774,-0.012866,0.027126,-0.016123,-0.034378,-0.181857,0.050154,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0.301237,0.233837,-0.06118,0.32451,0.067175,-0.148061,-0.048263,0.098893,-0.036766,-0.021884,0.267622,-0.184945,1,1,0,0,0,0,0,0,0,1,1,1,1,0
0.010946,-0.035503,-0.040769,0.003891,-0.086393,0.006888,-0.024493,-0.055037,-0.013473,0.142222,-0.058065,-0.010253,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.047401,-0.029129,-0.050433,-0.0152,-0.089419,0.1381,0.036554,-0.070662,-0.008175,-0.05811,-0.055744,0.092343,1,0,1,1,0,0,0,0,0,0,0,0,0,0
0.042379,0.311442,0.0897,0.374801,0.047715,-0.015724,0.049541,0.046099,-0.046907,0.00839,-0.048918,-0.041449,1,0,0,0,0,1,1,0,0,0,0,0,0,0
-0.283621,-0.05215,-0.078319,-0.050275,-0.186472,0.157224,0.124196,-0.22608,-0.046951,-0.026364,-0.145964,0.10997,0,0,0,1,1,0,0,0,0,0,0,1,1,0
0.038086,0.039771,0.106951,-0.013275,-0.052974,0.006734,0.09104,-0.052694,-0.086575,0.164545,-0.000467,0.013182,0,1,1,0,0,0,0,0,0,1,1,0,0,0
0.068679,0.093889,-0.108364,-0.120749,0.079206,0.03224,-0.043317,0.075592,-0.130156,0.056968,-0.047374,-0.022618,0,0,0,0,0,0,0,1,1,0,0,1,1,0
-0.027374,0.234672,0.23093,0.146277,0.02793,-0.022603,-0.051759,0.022868,-0.005835,-0.029417,-0.002746,-0.182882,1,1,0,0,0,1,1,1,0,0,0,1,1,0
0.10234,0.047238,0.062685,0.097884,0.056991,-0.087225,-0.090053,0.033732,0.09487,-0.10916,-0.097232,-0.116489,0,0,0,1,1,0,0,0,0,0,0,1,1,0
0.058683,-0.115848,-0.083223,-0.103171,0.078266,-0.02922,0.170194,0.08309,-0.122099,0.127894,0.016357,-0.070587,0,1,1,1,0,0,0,0,0,0,0,1,1,0
-0.128674,-0.03816,-0.070348,-0.024344,-0.070547,0.085329,0.010937,-0.127832,-0.005314,0.195096,-0.119271,-0.027824,0,0,0,0,0,0,1,1,1,0,0,0,0,0
0.043328,-0.094199,0.085664,0.022163,0.201868,-0.182737,-0.092185,0.053091,-0.091222,0.084317,0.068127,-0.200615,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0.152487,0.145708,-0.096228,-0.087757,-0.069783,-0.013874,-0.023658,-0.004352,-0.092638,-0.023661,0.050021,0.000406,0,0,1,1,0,0,0,0,0,0,0,1,1,0
-0.052265,0.14111,0.127809,0.000319,-0.139115,0.203931,0.095861,-0.11739,-0.093983,-0.081392,-0.178693,0.136637,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.063303,0.019863,-0.098745,-0.029951,0.0627,-0.0353,-0.065406,0.163451,0.015124,-0.05299,0.079066,-0.118559,0,0,0,0,1,1,1,1,0,0,0,0,0,0
0.068253,0.278926,0.180336,0.178383,-0.033278,-0.112494,-0.064733,0.040579,-0.063261,-0.015386,0.140136,-0.084599,1,0,0,0,0,1,1,1,0,0,0,1,1,0
0.002037,-0.050855,-0.073942,-0.058838,0.022784,-0.0591,-0.062225,0.024034,-0.056001,0.02496,0.005323,-0.091756,0,0,1,1,1,0,0,0,0,0,0,0,0,1
-0.018959,0.056803,0.087179,0.146345,-0.138132,0.050858,-0.069689,-0.004727,0.116094,-0.18316,-0.066928,0.014263,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.091222,0.130214,0.07762,0.109145,0.000199,0.006053,-0.081593,-0.077506,0.12842,-0.065059,-0.025911,0.049061,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.070697,-0.046702,-0.067385,0.060633,0.069132,-0.131719,-0.040481,-0.06739,-0.027784,-0.013131,-0.013269,-0.125889,0,0,0,0,0,0,0,0,0,1,1,1,1,0
0.00485,-0.040811,-0.041405,-0.012077,0.177204,-0.134053,0.002394,-0.152395,0.010481,0.021239,0.030205,-0.119352,0,0,0,0,1,1,1,1,0,0,0,0,0,0
0.034448,-0.075545,-0.027989,-0.089397,-0.014185,-0.102338,-0.006317,0.133085,-0.094591,0.037688,0.01692,-0.159252,0,1,1,0,0,0,0,0,0,0,0,1,1,0
0.025587,0.089325,-0.006424,-0.027327,-0.025006,-0.093572,-0.037243,0.035927,0.055645,0.004359,0.031882,-0.088031,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0.049149,-0.012759,-0.032777,-0.057883,0.056756,-0.025036,-0.038224,-0.014258,-0.056349,0.014468,-0.041782,0.036959,0,0,0,0,1,1,1,1,1,0,0,1,1,0
0.019043,-0.039256,0.021458,-0.059616,0.025777,-0.010263,-0.063461,0.003868,-0.040755,-0.048321,-0.005326,-0.02382,0,1,1,1,0,0,0,0,1,1,0,1,1,0
-0.058141,-0.033079,-0.050513,-0.000474,-0.016994,-0.103398,-0.011673,0.24558,-0.002472,0.147585,0.022332,-0.117078,1,1,1,1,0,0,0,0,0,0,0,1,1,0
0.01241,-0.037503,-0.060237,-0.013985,0.048158,-0.04282,0.045183,-0.020299,0.006748,-0.019991,0.025074,0.033459,0,0,0,0,1,1,1,1,0,0,0,1,1,0
-0.009161,0.056945,-0.000844,-0.059033,0.018265,0.078299,-0.062549,-0.123789,-0.059966,0.106662,-0.114582,0.031615,0,0,0,0,0,0,1,1,0,0,0,1,1,0
-0.068216,-0.034758,-0.041295,-0.022624,-0.112138,0.210406,-0.025712,-0.142898,-0.017309,0.005368,-0.053088,-0.071607,1,1,0,0,1,1,0,0,0,0,0,1,1,0
0.040071,0.068698,0.138144,0.167793,-0.17336,0.078825,0.085971,0.116799,0.139129,-0.140971,0.085518,0.093,1,0,0,0,0,0,0,0,0,0,0,1,1,0
0.025805,-0.040406,0.153539,-0.054737,0.096731,-0.1364,-0.058257,0.041921,0.071434,-0.056937,0.083971,-0.093097,0,0,0,1,1,0,0,0,0,0,0,1,1,0
0.104521,0.058512,-0.102641,-0.066669,-0.035965,0.029807,0.256445,0.036593,-0.070082,0.192581,-0.066962,-0.00429,0,1,1,0,0,0,0,0,0,0,0,1,1,0
-0.132489,-0.053933,-0.06082,-0.0394,-0.007211,0.135756,-0.010086,-0.006044,-0.034087,0.182239,-0.053325,0.081817,0,1,1,0,0,0,0,0,0,0,0,0,0,0
-0.122142,-0.012465,0.173475,-0.030819,-0.026504,-0.073771,-0.098607,0.145531,-0.099447,0.006243,-0.087982,-0.171357,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0.277135,0.081717,0.05917,-0.066594,0.016407,0.098819,0.287183,0.072315,0.154807,0.051069,0.295797,0.013274,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002009,-0.041399,-0.063493,0.378563,0.343193,-0.130354,-0.033322,0.001093,-0.018197,-0.010719,0.028872,-0.068901,1,1,0,0,0,0,0,0,0,0,0,1,1,0
0.021689,-0.039326,-0.055066,-0.0247,0.081878,-0.169157,0.000561,0.173603,-0.017924,-0.112232,0.017347,-0.058914,0,0,0,0,0,0,1,1,0,0,0,0,0,0
-0.093174,-0.036575,-0.060356,0.335233,0.095578,0.095208,-0.030256,-0.037587,-0.023435,-0.042568,-0.073143,0.068715,1,1,0,0,0,0,0,0,0,0,0,1,1,0
0.146595,-0.031766,-0.051834,-0.016891,0.163639,-0.116614,-0.024798,0.020685,-0.01579,-0.020639,0.12188,-0.070162,1,1,0,0,1,1,0,0,0,0,0,1,1,0
0.108051,0.167312,0.253732,0.068071,0.070544,-0.060015,0.093085,0.147868,0.072809,-0.195301,0.108073,-0.059456,1,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.148731,-0.028637,-0.049857,-0.005748,0.002711,-0.028838,-0.009717,-0.192593,0.03087,0.064405,-0.029343,0.081933,0,0,1,1,0,0,0,0,0,0,0,1,1,0
-0.133187,-0.021557,-0.063667,-0.142714,-0.136115,0.158642,0.121694,0.005582,-0.088241,-0.109958,-0.221423,0.18813,0,0,0,1,1,0,0,0,0,0,0,1,1,0
0.017208,-0.072291,-0.094974,-0.066784,0.028533,-0.063211,0.065665,0.017643,-0.069209,0.016918,0.006542,-0.020849,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.132918,0.097913,-0.100654,-0.066549,0.032232,0.055783,-0.059815,0.012545,0.362393,-0.001058,0.166605,0.080227,1,1,1,0,0,0,0,0,0,0,0,1,1,0
-0.001994,-0.065246,-0.067376,-0.051905,-0.031678,0.013335,0.025904,0.101963,-0.048374,0.175776,0.041099,0.073889,0,0,0,0,1,1,1,1,0,0,0,1,1,0
0.040253,-0.000842,-0.036663,-0.061133,-0.043143,-0.013605,0.072017,0.091506,-0.040209,0.017661,-0.000547,-0.077466,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0.056747,-0.056447,-0.111307,-0.089828,0.087169,-0.078398,0.021273,-0.059069,-0.095279,0.004585,0.014147,0.162044,1,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.040103,-0.020433,0.027283,0.054896,0.036883,0.0671,0.037713,0.021898,-0.101573,-0.030915,-0.105276,0.012703,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0.059318,-0.034906,-0.048119,-0.012476,0.067786,-0.048981,-0.02544,-0.050015,-0.014164,0.148618,-0.044535,-0.050434,0,0,0,0,1,1,0,0,0,0,0,1,1,0
0.050922,0.001617,0.09967,-0.088272,-0.101466,-0.064598,0.001944,-0.112446,-0.09295,0.103701,0.101142,-0.134466,0,0,0,1,1,0,0,0,0,0,0,1,1,0
-0.106947,-0.02821,0.286571,0.122226,-0.041066,0.132732,-0.118754,-0.183099,-0.122217,-0.002168,-0.201892,0.117752,0,0,1,1,0,0,0,0,0,0,0,1,1,0
-0.080132,0.167184,-0.071294,-0.047431,-0.193334,0.117522,-0.049064,0.02296,0.395294,-0.008012,-0.015026,0.033617,1,0,0,0,0,0,0,0,0,0,0,1,1,0
0.023817,-0.029567,0.002398,-0.063447,0.132985,-0.106381,-0.067397,-0.017527,-0.063888,0.150156,0.061803,-0.041704,0,1,1,1,0,0,0,0,0,0,0,1,1,0
-0.050498,-0.064589,-0.082261,-0.074555,-0.069499,0.317089,0.107914,0.0092,-0.151051,-0.033268,-0.392137,0.23425,1,1,1,1,0,0,0,0,0,0,0,1,1,0
0.114272,0.018326,0.207852,0.000789,0.033313,-0.047023,-0.009549,0.095587,-0.044294,0.067492,-0.010903,-0.017914,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.098507,-0.062815,-0.087079,-0.053644,-0.102818,0.057449,0.323871,-0.123003,-0.031634,0.079032,-0.134439,0.019287,0,0,1,1,0,0,0,0,0,0,0,1,1,1
0.079884,0.182693,-0.076145,-0.039532,0.116609,-0.162885,-0.043245,0.157285,-0.035729,0.100573,0.091343,-0.035117,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0.046498,0.077,0.057322,0.028306,0.081304,-0.14586,0.06426,0.139256,0.075413,0.090118,0.008477,-0.084124,1,0,0,0,0,0,0,0,0,0,0,1,1,0
-0.22008,-0.056895,-0.061048,-0.014337,-0.094125,0.194328,0.026644,-0.243474,-0.038122,-0.161493,-0.128075,0.133187,1,1,1,1,0,0,0,0,0,0,0,1,1,0
-0.020218,-0.081036,-0.106337,-0.074984,0.059799,-0.012562,-0.073859,0.029105,-0.077785,-0.090614,-0.033708,-0.066516,0,0,1,1,1,0,0,0,0,0,0,0,0,0
-0.120071,-0.052518,-0.073566,-0.000459,-0.048551,0.003605,-0.047341,-0.042342,0.05995,0.048303,-0.094434,0.046293,1,1,0,0,0,0,0,0,0,0,0,1,1,0
0.171565,0.040056,0.011443,-0.044808,0.181521,-0.218626,-0.027889,0.051001,-0.018523,0.057172,0.277771,-0.224858,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0.022919,0.262765,0.235268,0.163002,0.064943,-0.046214,-0.057526,-0.006561,0.004268,0.149698,0.068949,-0.105708,1,1,0,0,0,1,1,1,0,0,0,1,1,0
0.163392,0.043811,0.059147,0.071984,0.124606,0.000842,-0.172702,0.129378,0.085272,0.051675,0.161806,0.030921,1,1,0,0,0,0,0,0,0,0,0,1,1,0
0.120414,-0.013033,-0.04781,-0.078401,0.059287,-0.047936,-0.054965,0.120476,-0.028566,0.024057,0.193322,-0.016811,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.002018,-0.085494,-0.112638,-0.078676,0.115972,-0.018211,-0.006385,-0.025618,-0.081334,0.151541,-0.111581,0.042362,0,1,1,0,0,0,0,0,1,1,0,0,0,0
-0.036688,-0.045437,-0.066522,-0.035403,-0.000921,-0.045998,0.226055,-0.101446,-0.032436,-0.017578,-0.064252,-0.034789,0,0,0,1,1,0,0,0,0,0,0,1,1,0
0.059692,-0.020617,-0.026942,0.137391,0.244673,-0.110275,-0.110231,0.057994,0.005233,0.058084,0.171468,-0.180797,1,1,0,0,0,0,1,1,0,0,0,1,1,0
0.008431,0.269662,-0.069841,-0.015421,0.019403,-0.124806,-0.035013,-0.027804,0.4621,0.127569,0.017607,-0.111399,1,1,0,0,0,0,0,0,0,0,0,1,1,0
-0.095872,-0.018124,0.032867,0.051648,-0.078165,0.0914,-0.101756,-0.078528,-0.101736,0.140407,-0.124784,0.069185,0,0,1,1,0,0,0,0,0,0,0,1,1,0
-0.026638,0.230439,0.151693,0.118707,-0.075861,0.108313,-0.075096,0.100074,0.399839,-0.03931,-0.178965,0.097829,1,1,0,0,0,1,1,1,0,0,1,1,1,0
-0.02583,-0.044226,-0.000547,-0.03029,-0.073475,0.047162,-0.034001,-0.037924,-0.024554,0.223189,-0.043149,0.053417,0,1,1,0,0,0,0,0,0,0,0,1,1,0
-0.045016,0.149409,-0.124257,-0.079275,-0.058145,-0.008169,-0.097433,-0.025416,0.114515,0.187211,-0.03591,0.030093,0,0,1,1,0,0,0,0,0,0,0,1,1,0
0.045683,-0.015956,-0.076531,-0.080103,0.033479,0.072932,-0.021097,-0.052325,0.402599,0.058633,-0.019559,-0.009112,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0.004773,-0.047768,-0.00202,-0.036426,0.082084,-0.088481,-0.037808,-0.049743,0.15254,0.051543,0.058881,-0.097469,0,0,0,1,1,1,0,0,0,0,1,1,1,0
0.074349,-0.037402,-0.059501,-0.016515,-0.164584,-0.023096,-0.020976,-0.028694,-0.005445,-0.052216,0.122641,0.034544,0,0,0,0,1,1,1,1,1,0,0,1,1,0
-0.071129,-0.026907,0.001069,-0.072498,-0.186293,0.037498,-0.074094,0.053845,-0.07528,-0.01104,-0.069299,0.070122,1,1,0,1,1,1,0,0,0,0,0,1,1,0
0.068817,-0.005223,-0.079364,-0.11995,0.026005,0.066378,0.02363,0.134346,-0.046252,0.041854,0.058885,-0.032491,1,1,1,1,0,0,0,0,0,0,0,0,0,0
-0.151856,-0.043793,-0.0187,-0.03071,-0.165773,0.134619,-0.003464,-0.297337,-0.025519,-0.031528,-0.106997,0.209258,0,0,1,1,0,0,1,1,0,0,0,1,1,0
0.119931,-0.070841,-0.090929,0.009844,0.075,-0.1149,0.144877,-0.069733,-0.052373,0.011009,0.139064,-0.159329,0,0,0,0,1,1,0,1,1,0,0,1,1,0
-0.098916,-0.028341,-0.049002,0.002487,0.019333,0.006655,-0.001099,-0.176028,-0.004043,0.090757,-0.029781,0.153454,0,0,1,1,0,0,0,0,0,0,0,1,1,0
-0.06996,-0.029843,-0.075743,0.088365,-0.136137,0.050909,0.211712,-0.05316,0.049938,0.047573,-0.051479,0.009853,1,1,0,0,0,0,0,0,0,0,0,1,1,0
-0.061095,0.051206,-0.098651,0.104226,0.123324,0.139422,-0.062443,0.219423,-0.012377,-0.040664,-0.076184,0.046037,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.044967,-0.024175,-0.043175,-0.005046,-0.013074,-0.160298,-0.013257,0.108273,-0.00669,-0.020567,0.151605,-0.269889,0,0,0,0,1,1,0,0,0,0,0,0,0,0
-0.114932,-0.033924,-0.042098,-0.090278,-0.00362,0.090267,-0.015743,-0.173077,-0.094712,-0.058533,-0.092623,-0.001353,0,0,1,1,0,0,0,0,0,0,0,1,1,0
0.004549,0.071242,0.244439,0.011179,0.197374,-0.24876,-0.038173,-0.062195,-0.060915,-0.002617,0.101278,-0.22225,0,0,0,0,0,0,0,0,0,1,1,1,1,0
0.042078,-0.061012,-0.020517,-0.046888,0.095691,-0.031535,-0.044055,0.041884,0.015677,-0.089379,0.044371,-0.049414,1,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.170001,-0.044968,-0.076693,-0.038965,0.009754,0.082826,0.063258,-0.251213,-0.025516,0.047616,-0.108817,0.118956,0,0,0,0,0,1,1,1,0,0,1,1,1,0
0.052522,-0.06791,-0.117481,0.274639,0.026276,-0.108823,-0.092034,-0.001584,-0.092031,0.015581,0.097601,-0.078553,0,0,1,1,0,0,0,0,0,0,0,0,0,0
-0.211251,-0.086142,-0.118135,-0.108139,-0.158466,0.102311,0.205054,-0.140518,-0.046142,-0.203226,-0.050463,0.136634,0,0,0,1,1,0,0,0,0,0,0,1,1,0
-0.072663,0.136336,0.050996,0.119802,-0.164021,0.067,0.003971,0.024157,0.065917,-0.016548,-0.073327,0.115519,0,1,1,1,0,0,0,0,1,1,1,1,1,0
0.093403,-0.04816,-0.037423,-0.035368,-0.140567,0.065856,-0.039063,0.129149,0.104685,0.034607,0.054723,0.093083,0,0,0,0,0,0,0,0,0,0,0,1,1,0
-0.122231,0.021087,0.029823,0.037536,0.068895,0.194035,0.15552,-0.017807,0.137526,-0.038748,-0.180308,0.174675,1,0,0,0,0,0,0,0,0,0,0,1,1,0
0.01982,-0.069442,-0.095355,-0.060182,0.033327,-0.007375,-0.006941,0.016955,0.209552,-0.038938,0.015006,-0.005742,1,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.138378,-0.058191,-0.102498,-0.061803,-0.126845,0.161649,0.190759,-0.132497,-0.078545,-0.186825,-0.00397,0.157195,0,0,0,1,1,0,0,0,0,0,0,1,1,0
0.048863,0.046273,-0.015606,0.07498,0.151527,0.046024,0.121584,0.130943,0.15008,0.077894,0.089213,-0.027682,0,0,0,0,0,1,1,0,0,1,1,1,1,0
0.130189,-0.094698,0.002638,0.104572,-0.019796,-0.01537,0.035876,0.01668,0.071841,0.106187,0.008684,-0.034822,0,1,1,0,0,0,0,0,0,0,0,1,1,0
-0.002928,-0.011735,0.089611,0.278741,-0.079231,-0.031377,-0.118719,0.022534,-0.12153,0.195188,-0.035231,-0.030097,1,0,1,1,0,0,0,0,0,0,0,1,1,0
0.106697,-0.010728,-0.054618,0.00181,0.060532,0.043678,0.007159,0.147099,0.030078,0.117281,-0.001156,-0.017826,0,1,1,0,0,0,0,1,1,1,1,1,1,0
0.175073,-0.028499,-0.054468,-0.013582,0.243114,-0.121193,-0.017141,0.027752,-0.004833,-0.029833,0.107395,-0.051121,1,1,0,0,0,1,1,1,0,0,0,1,1,0
-0.206219,-0.073901,-0.100311,-0.060961,-0.128952,0.159684,0.170229,-0.151589,-0.058292,-0.180919,-0.084053,0.105898,0,0,0,1,1,0,0,0,0,0,0,1,1,0
-0.059146,0.270888,0.234742,0.169436,0.019187,0.021675,-0.062219,-0.008095,-0.065606,-0.250799,-0.078141,0.027019,1,0,0,0,0,1,1,1,0,0,0,1,1,0
-0.01193,-0.089743,-0.106131,-0.085262,-0.050926,-0.067179,0.191577,-0.059988,0.170959,-0.076708,0.01835,-0.097963,0,0,0,0,0,1,1,1,0,0,1,1,1,0
0.018712,-0.057904,-0.080901,0.029013,0.184212,-0.089658,-0.052369,-0.058216,0.210298,-0.045744,0.039421,0.030158,1,1,0,0,1,1,0,0,0,0,0,1,1,0
-0.055641,-0.048731,-0.077432,-0.014208,-0.108874,-0.111363,0.040632,-0.021314,-0.039017,0.136144,0.000629,0.035328,0,1,1,0,0,0,0,0,0,0,0,1,1,0
-0.082575,-0.069368,-0.098615,-0.051363,-0.076567,0.129642,0.143651,-0.135522,-0.045015,-0.196163,-0.194149,0.206621,0,0,1,1,0,0,0,0,0,0,0,1,1,0
